author,date,source,summary,title,url
KATE TAYLOR,16/11/2017,the-new-york-times,"The percentage of students graduating at many of the city’s struggling schools have failed to hit targets set by the Education Department, according to preliminary data.",More Than Half of Renewal High Schools Fall Short on Graduation Rates,https://www.nytimes.com/2017/11/16/nyregion/renewal-schools-graduation-rates-new-york.html
The Associated Press,16/11/2017,the-new-york-times,U.S. regulators have approved the first new treatment in nearly two decades to prevent internal bleeding in certain patients with hemophilia.,FDA OKs New Therapy for Some Hemophilia Patients,https://www.nytimes.com/aponline/2017/11/16/health/ap-us-med-fda-hemophilia-treatment.html
"Azmat Khan, Anand Gopal",16/11/2017,the-new-york-times,An on-the-ground investigation reveals that the U.S.-led battle against ISIS — hailed as the most precise air campaign in history — is killing far more Iraqi civilians than the coalition has acknowledged.,The Uncounted,https://www.nytimes.com/interactive/2017/11/16/magazine/uncounted-civilian-casualties-iraq-airstrikes.html
CLIFFORD KRAUSS,16/11/2017,the-new-york-times,"An oil drilling platform operated by Statoil ASA in the North Sea near Bergen, Norway. The country is Europe’s dominant producer of oil.",Norway’s Wealth Fund Considers Divesting From Oil Shares,https://www.nytimes.com/2017/11/16/business/energy-environment/norway-fund-oil.html
TARA SIEGEL BERNARD and ALAN RAPPEPORT,16/11/2017,the-new-york-times,"Mick Mulvaney is expected to be named the acting head of the Consumer Financial Protection Bureau, a regulator that has emerged as one of the most aggressive banking watchdogs.",Mulvaney Expected to Run Watchdog Agency He Wanted to Kill,https://www.nytimes.com/2017/11/16/business/mulvaney-consumer-watchdog.html
KIMIKO de FREYTAS-TAMURA,16/11/2017,the-new-york-times,"Emmerson Mnangagwa, center, at a funeral in Harare, Zimbabwe, in January. Mr. Mnangagwa, the vice president of Zimbabwe until he was fired last week, could soon become the country’s next leader.",A Strongman Nicknamed ‘Crocodile’ Is Poised to Replace Mugabe,https://www.nytimes.com/2017/11/16/world/africa/emmerson-mnangagwa-zimbabwe.html
KAREN ZRAICK and SANDRA STEVENSON,16/11/2017,the-new-york-times,Here’s what you need to know at the end of the day.,"Republicans, Franken, Mugabe: Your Thursday Evening Briefing",https://www.nytimes.com/2017/11/16/briefing/republicans-franken-mugabe.html
David E. Sanger and William J. Broad,16/11/2017,the-new-york-times,"Buried in an emergency funding request to Congress lie hints of new ways to confront Pyongyang, like cyberweapons and armed drones. By DAVID E. SANGER and WILLIAM J. BROADNOV. 16, 2017 WASHINGTON — Concerned that the missile defense system designed to protect…","'CONCERNED' USA EXPANDS NKOREA MISSILE DEFENSES...Drones, Cyberweapons, Fighter Jets...",https://www.nytimes.com/2017/11/16/us/politics/north-korea-missile-defense-cyber-drones.html
ADAM ZAGORIA,16/11/2017,the-new-york-times,"Montverde Academy’s R.J. Barrett, whose team will play in a tournament in Beijing in December, already has extensive international basketball experience. But even he was surprised by the recent ordeal of three U.C.L.A. players who were detained by the police …","High School Teams Head to China, Mixing Basketball and Business",https://www.nytimes.com/2017/11/16/sports/ncaabasketball/china-basketball.html
MICHAEL S. SCHMIDT,16/11/2017,the-new-york-times,"In a bipartisan letter, the Senate Judiciary Committee said that President Trump’s son-in-law did not hand over documents about a “Russian backdoor overture.”","Kushner Failed to Provide Russia Documents, Senate Panel Found",https://www.nytimes.com/2017/11/16/us/politics/senate-judiciary-kushner-russia.html
Niraj Chokshi,16/11/2017,the-new-york-times,"New York Times Trump Administration to Lift Ban on 'Trophy' Elephant Imports New York Times The Trump administration will begin allowing hunters to bring into the United States “trophy” elephants killed in Zimbabwe, reversing a 2014 ban on a practice that has…",Trump Administration to Lift Ban on 'Trophy' Elephant Imports - New York Times,https://www.nytimes.com/2017/11/16/world/africa/trump-elephant-trophy.html
BEN KENIGSBERG,16/11/2017,the-new-york-times,An image from “Black Gravel” (1961). See listing below.,Film Series in NYC This Week,https://www.nytimes.com/2017/11/16/movies/film-series-in-nyc-this-week.html
LOUIS BAYARD,16/11/2017,the-new-york-times,"Arrested time: Fans of “Downton Abbey” can wander into Mrs. Patmore’s kitchen, steaming pots and all, in “Downton Abbey: The Exhibit” in Manhattan.",Homesick for Downton Abbey? Here’s a Way to Go Back There,https://www.nytimes.com/2017/11/16/arts/design/downton-abbey-the-exhibition-manhattan.html
ALAN BLINDER,16/11/2017,the-new-york-times,"Despite allegations of sexual misconduct against Roy S. Moore, the Alabama Republican Party intends to stick by its nominee for a United States Senate seat.",Alabama G.O.P. Says It Stands Behind Roy Moore,https://www.nytimes.com/2017/11/16/us/roy-moore-alabama-republicans.html
RICHARD GOLDSTEIN,16/11/2017,the-new-york-times,"Dr. Pacheco, a physician, provided medical assistance to boxers for four decades and later became a ringside analyst on television.","Ferdie Pacheco, ‘Fight Doctor’ for Muhammad Ali, Dies at 89",https://www.nytimes.com/2017/11/16/obituaries/ferdie-pacheco-fight-doctor-for-muhammad-ali-dies-at-89.html
JAMES B. STEWART,16/11/2017,the-new-york-times,"The chief executives Randall L. Stephenson of AT&T, left, and Jeffrey L. Bewkes of Time Warner at a Senate hearing on their merger plan last year. While some antitrust experts say legal precedent favors approval of the deal, others point to a growing call for…","Common Sense: With AT&T and Time Warner, Battle Lines Form for an Epic Antitrust Case",https://www.nytimes.com/2017/11/16/business/att-time-warner.html
ALASTAIR MACAULAY,17/11/2017,the-new-york-times,Two new works by the choreographers Marjani Forté-Saunders and Gillian Walsh make dramatic use of the Manhattan spaces in which they are performed.,"Critic’s Notebook: East Side, West Side: Lighting the Way, Darkly",https://www.nytimes.com/2017/11/17/arts/dance/east-side-west-side-lighting-the-way-darkly.html
REBECCA R. RUIZ,17/11/2017,the-new-york-times,"Manuel Burga, left, the former president of Peru’s soccer federation, arriving at the FIFA trial with his lawyer, Bruce L. Udolf, on Wednesday. Mr. Burga, who is charged with racketeering consiracy, faced new trouble after he was accused of making a threateni…",Debate at the FIFA Trial: Witness Tampering or Itchy Skin?,https://www.nytimes.com/2017/11/17/sports/soccer/fifa-trial-witness.html
LIZETTE ALVAREZ,17/11/2017,the-new-york-times,"From left, Yaxandra Flores, Lizbeth Rosado and Rita Garcia played in their bedroom at Sahria Garcia’s apartment in Orlando, Fla. Ms. Garcia bought the bunk beds when she learned that her brothers and their families would be coming from Puerto Rico.",A Great Migration of Puerto Ricans Is Set to Transform Orlando,https://www.nytimes.com/2017/11/17/us/puerto-ricans-orlando.html
KAREN ZRAICK and SANDRA STEVENSON,17/11/2017,the-new-york-times,Here’s what you need to know at the end of the day.,"North Korea, Al Franken, Leonids: Your Friday Evening Briefing",https://www.nytimes.com/2017/11/17/briefing/north-korea-al-franken-leonids.html
MARGARET COKER,17/11/2017,the-new-york-times,"Iraqi forces searched the site of a mass grave near Hawija, Iraq, this month. Officials have found more than 70 mass graves in territory once held by the Islamic State.",Crimes of the Caliphate: Iraqi Shepherd Bears Witness to ISIS Massacre,https://www.nytimes.com/2017/11/17/world/middleeast/iraq-isis-islamic-state-executions.html
Brian X. Chen,17/11/2017,the-new-york-times,"Apple had said its HomePod speaker, a response to Amazon’s Echo, would debut this year. Now it won’t be released till early next year.",Apple Postpones Release of HomePod Speaker,https://www.nytimes.com/2017/11/17/technology/personaltech/apple-postpones-release-homepod.html
TERRY MCDONELL,17/11/2017,the-new-york-times,"“The Vanity Fair Diaries: 1983-1992” is Tina Brown’s own record of running that influential magazine, and all the glittering prizes that came with it.",Nonfiction: Queen of the Glossies,https://www.nytimes.com/2017/11/17/books/review/vanity-fair-diaries-tina-brown-terry-mcdonell.html
Alan Rappeport,17/11/2017,the-new-york-times,"New York Times Accounting 'Gimmicks' in GOP's Tax Overhaul Mask Higher Cost, Deficit Hawks Say New York Times WASHINGTON — As Republicans march forward with their $1.5 trillion tax bill, budget experts are warning about what they say are an alarming array of …","Accounting 'Gimmicks' in GOP's Tax Overhaul Mask Higher Cost, Deficit Hawks Say - New York Times",https://www.nytimes.com/2017/11/17/us/politics/accounting-manuevers-republican-tax-overhaul.html
CONCEPCIÓN DE LEÓN,17/11/2017,the-new-york-times,Jane Villanueva’s book will finally be published on the show. It will also be available for fans to purchase in real life.,Now You Can Read the Book From ‘Jane the Virgin’,https://www.nytimes.com/2017/11/17/books/review/book-from-jane-the-virgin.html
,17/11/2017,the-new-york-times,"While critical of the senator’s “inappropriate behavior,” readers largely accepted his apology and did not think he should resign.",Letters: Al Franken and a ‘Learning Moment’,https://www.nytimes.com/2017/11/17/opinion/al-franken-harassment.html
ROBERTA SMITH,17/11/2017,the-new-york-times,A detail from an untitled seascape in Laura Owens’s midcareer survey at the Whitney Museum of American Art. This 2009 painting pairs lurid tones of purples and pinks with clunky white waves.,Art Review: The Comedic Beauty of Laura Owens’s Work,https://www.nytimes.com/2017/11/16/arts/design/laura-owens-whitney-museum-review.html
T MAGAZINE,17/11/2017,the-new-york-times,"Andreatti in the living room environment she designed for Fendi, which includes an asymmetric striped velvet sofa.",A Shortlist of What We Like Right Now,https://www.nytimes.com/2017/11/17/t-magazine/fendi-furniture-phuong-dang-perfume-editors-picks.html
Paul Sullivan,17/11/2017,the-new-york-times,New York Times Tax Cuts for Small- Business Owners? It's Complicated New York Times The House Republicans' tax overhaul bill calls for reducing the tax burden on people who own small businesses like Steve's Bike Shop — not giving breaks to professional athlet…,Tax Cuts for Small-Business Owners? It's Complicated - New York Times,https://www.nytimes.com/2017/11/17/your-money/tax-cuts-small-business.html
IAN AUSTEN,17/11/2017,the-new-york-times,"In this week’s newsletter for about Canadians, our readers offer their thoughts on how the public health care system has come to define the country.",Public Health Care and Defining Canada: Readers Speak Out in the Canada Letter,https://www.nytimes.com/2017/11/17/world/canada/public-health-canada-letter.html
NICHOLAS ST. FLEUR,17/11/2017,the-new-york-times,"A group of 19 ""keyholes"" at Al Wadi, in the Saudi Arabian desert, observed by archaeologist David Kennedy from a helicopter. Dr. Kennedy took more than 6,000 aerial photographs of these mysterious, ancient structures.",A Close-Up on Mysteries Made of Stone in Saudi Arabia’s Desert,https://www.nytimes.com/2017/11/17/science/saudi-arabia-gates.html
http://www.nytimes.com/by/sam-roberts,17/11/2017,the-new-york-times,"The burglary, and subsequent lawsuits by NBC and others, prompted a groundbreaking investigation in 1975 by the so-called Church committee, a special Senate panel led by Senator Frank Church of Idaho. The committee revealed details of the F.B.I.’s secret Coin…","John Raines, 84, Who Evaded Capture in an F.B.I. Break-in, Dies",https://www.nytimes.com/2017/11/17/obituaries/john-raines-84-who-evaded-capture-in-an-fbi-break-in-dies.html
C. CLAIBORNE RAY,17/11/2017,the-new-york-times,"Bleach may be common, but the molecular dance that makes it work is an intricate wonder.",Q&A: The Chemical Reaction That Cleans Everything,https://www.nytimes.com/2017/11/17/science/bleach-stains-chemistry.html
BORIS FISHMAN,17/11/2017,the-new-york-times,"This Thanksgiving, a prayer for finding fellowship across our divided kitchens.",Opinion: God Is in the Salad Dressing,https://www.nytimes.com/2017/11/17/opinion/sunday/cooking-religion-faith.html
MATTHEW GOLDSTEIN,17/11/2017,the-new-york-times,"From left, Senators Ron Wyden, Democrat of Oregon, Orrin G. Hatch, Republican of Utah, and Charles E. Grassley, Republican of Iowa, at a Senate Finance Committee meeting on Thursday.","Senate, Like House, Opts to Keep Tax Break for Rich That Trump Vowed to End",https://www.nytimes.com/2017/11/17/business/republican-tax-plan-carried-interest.html
TIFFANY HSU,17/11/2017,the-new-york-times,Department stores and other retailers struggling to beat back e-commerce are taking cues from online start-ups by experimenting with small showrooms.,Retailers Experiment With a New Philosophy: Smaller Is Better,https://www.nytimes.com/2017/11/17/business/retailers-showrooms.html
